Order ID,Customer ID,Item Name,Category,Quantity,Price,Order Time,Delivery Time (min),Customer Rating,City,Restaurant,Delivery Partner
ORD2500,CUST385,Chicken Biryani,Indian,5,42.07,2025-04-12 20:22:44,41,5.0,Sharjah,Eat & Drink,NoonFood
ORD2501,CUST922,Spring Roll,Chinese,1,59.5,2025-06-18 19:47:52,58,2.5,Dubai,Biryani Express,Talabat
ORD2502,CUST831,Ice Cream,Desserts,5,57.6,2025-05-03 08:18:31,20,4.1,Dubai,Jollibee,Zomato
ORD2503,CUST153,Hakka Noodles,Chinese,2,44.41,2025-05-11 03:26:08,50,4.6,Sharjah,Jollibee,Deliveroo
ORD2504,CUST735,Paneer Butter Masala,Indian,2,10.19,2025-05-09 00:17:07,20,2.6,Abu Dhabi,Burger Hut,Talabat
ORD2505,CUST410,Spring Roll,Chinese,5,11.21,2025-03-27 16:00:29,26,3.7,Sharjah,Burger Hut,NoonFood
ORD2506,CUST147,Manchurian,Chinese,3,50.72,2025-01-14 07:49:08,55,3.4,Dubai,Burger Hut,Zomato
ORD2507,CUST653,Paneer Butter Masala,Indian,1,44.46,2025-06-17 01:53:13,24,4.8,Abu Dhabi,Burger Hut,Deliveroo
ORD2508,CUST786,Fries,Fast Food,3,34.65,2025-06-23 22:55:08,50,4.6,Abu Dhabi,Al Baik,Deliveroo
ORD2509,CUST482,Paneer Butter Masala,Indian,4,40.38,2025-03-07 11:20:27,41,5.0,Sharjah,Eat & Drink,Deliveroo
ORD2510,CUST184,Donut,Bakery,2,43.84,2025-05-20 12:11:00,57,4.8,Dubai,Burger Hut,Talabat
ORD2511,CUST988,Manchurian,Chinese,3,36.75,2025-02-08 12:06:44,44,4.2,Dubai,Al Baik,Deliveroo
ORD2512,CUST703,Butter Naan,Indian,1,50.17,2025-05-14 20:47:59,40,3.9,Dubai,Eat & Drink,Deliveroo
ORD2513,CUST927,Croissant,Bakery,1,53.92,2025-01-04 00:25:20,22,4.7,Dubai,Biryani Express,Zomato
ORD2514,CUST402,Croissant,Bakery,2,32.36,2025-01-28 21:07:24,60,3.8,Abu Dhabi,Jollibee,Deliveroo
ORD2515,CUST303,Paneer Butter Masala,Indian,1,59.37,2025-05-08 23:55:15,37,4.8,Dubai,Al Baik,Deliveroo
ORD2516,CUST126,Fries,Fast Food,2,29.14,2025-06-16 10:22:17,25,2.5,Sharjah,Eat & Drink,Deliveroo
ORD2517,CUST184,Cheese Bread,Bakery,5,40.5,2025-04-16 05:47:37,29,2.7,Sharjah,Jollibee,Deliveroo
ORD2518,CUST408,Gulab Jamun,Desserts,4,45.32,2025-03-09 22:03:06,24,4.8,Abu Dhabi,Burger Hut,Talabat
ORD2519,CUST100,Donut,Bakery,4,56.94,2025-05-14 04:48:33,26,3.5,Abu Dhabi,Eat & Drink,NoonFood
ORD2520,CUST661,Fries,Fast Food,1,56.12,2025-05-03 10:25:54,46,4.4,Sharjah,Biryani Express,Deliveroo
ORD2521,CUST926,Croissant,Bakery,4,15.64,2025-05-19 22:33:25,40,3.9,Abu Dhabi,Biryani Express,Zomato
ORD2522,CUST546,Chocolate Cake,Desserts,4,31.92,2025-02-18 11:18:17,21,3.7,Abu Dhabi,Biryani Express,Zomato
ORD2523,CUST607,Fries,Fast Food,5,14.92,2025-02-26 13:01:07,48,3.1,Sharjah,Biryani Express,Zomato
ORD2524,CUST338,Spring Roll,Chinese,1,59.99,2025-02-18 13:23:12,46,3.4,Sharjah,Biryani Express,Deliveroo
ORD2525,CUST111,Paneer Butter Masala,Indian,3,39.32,2025-07-02 10:51:46,24,3.6,Dubai,Jollibee,Talabat
ORD2526,CUST240,Croissant,Bakery,4,45.35,2025-06-07 12:06:37,31,2.7,Abu Dhabi,Al Baik,NoonFood
ORD2527,CUST256,Fries,Fast Food,4,14.2,2025-01-31 08:42:06,25,4.7,Abu Dhabi,Eat & Drink,Deliveroo
ORD2528,CUST961,Cheese Bread,Bakery,4,22.54,2025-05-19 03:25:41,40,3.3,Dubai,Burger Hut,Talabat
ORD2529,CUST996,Chicken Nuggets,Fast Food,5,51.21,2025-06-26 04:43:54,44,4.9,Dubai,Biryani Express,Zomato
ORD2530,CUST939,Cheese Bread,Bakery,1,40.56,2025-05-10 14:14:36,20,4.6,Dubai,Jollibee,NoonFood
ORD2531,CUST643,Ice Cream,Desserts,3,58.49,2025-03-25 07:47:02,33,3.1,Sharjah,Jollibee,Deliveroo
ORD2532,CUST368,Butter Naan,Indian,4,14.27,2025-03-16 07:05:50,35,4.9,Dubai,Al Baik,Deliveroo
ORD2533,CUST354,Chocolate Cake,Desserts,5,31.33,2025-04-19 19:44:14,37,4.7,Sharjah,Burger Hut,NoonFood
ORD2534,CUST992,Zinger Burger,Fast Food,4,17.29,2025-03-14 17:26:30,55,2.9,Abu Dhabi,Biryani Express,NoonFood
ORD2535,CUST867,Paneer Butter Masala,Indian,2,33.31,2025-04-10 11:01:17,50,2.9,Dubai,Biryani Express,Talabat
ORD2536,CUST105,Croissant,Bakery,5,26.51,2025-01-11 11:52:31,54,2.6,Abu Dhabi,Jollibee,Zomato
ORD2537,CUST434,Ice Cream,Desserts,1,23.45,2025-04-03 15:32:46,25,3.6,Sharjah,Burger Hut,NoonFood
ORD2538,CUST280,Butter Naan,Indian,3,15.48,2025-05-13 05:51:13,24,4.6,Abu Dhabi,Al Baik,Deliveroo
ORD2539,CUST557,Croissant,Bakery,5,40.26,2025-04-25 08:16:45,20,3.9,Sharjah,Burger Hut,NoonFood
ORD2540,CUST517,Paneer Butter Masala,Indian,3,24.92,2025-01-09 19:23:49,41,4.1,Abu Dhabi,Eat & Drink,Deliveroo
ORD2541,CUST218,Manchurian,Chinese,5,13.9,2025-03-15 09:41:39,32,3.4,Abu Dhabi,Burger Hut,Zomato
ORD2542,CUST979,Gulab Jamun,Desserts,2,48.36,2025-06-07 01:43:08,50,4.1,Abu Dhabi,Biryani Express,Deliveroo
ORD2543,CUST492,Paneer Butter Masala,Indian,4,52.43,2025-06-22 21:40:59,53,3.4,Dubai,Eat & Drink,Zomato
ORD2544,CUST838,Fries,Fast Food,5,22.14,2025-04-09 02:16:29,52,3.3,Abu Dhabi,Biryani Express,Zomato
ORD2545,CUST837,Paneer Butter Masala,Indian,3,39.4,2025-04-28 08:32:21,26,3.2,Sharjah,Jollibee,NoonFood
ORD2546,CUST771,Hakka Noodles,Chinese,4,38.65,2025-05-09 15:04:19,27,4.2,Sharjah,Biryani Express,Deliveroo
ORD2547,CUST361,Cheese Bread,Bakery,4,12.79,2025-05-07 15:19:16,28,2.8,Abu Dhabi,Al Baik,Zomato
ORD2548,CUST302,Cheese Bread,Bakery,1,38.7,2025-01-14 04:29:54,50,3.8,Abu Dhabi,Jollibee,Zomato
ORD2549,CUST515,Cheese Bread,Bakery,4,44.07,2025-01-19 00:37:07,20,4.3,Dubai,Burger Hut,Zomato
ORD2550,CUST503,Fries,Fast Food,1,58.49,2025-05-05 01:06:09,50,5.0,Dubai,Al Baik,Deliveroo
ORD2551,CUST851,Paneer Butter Masala,Indian,1,45.66,2025-02-08 03:26:07,57,2.5,Abu Dhabi,Al Baik,NoonFood
ORD2552,CUST828,Gulab Jamun,Desserts,5,14.71,2025-01-29 09:08:12,38,4.8,Abu Dhabi,Biryani Express,NoonFood
ORD2553,CUST684,Chocolate Cake,Desserts,1,59.77,2025-03-11 02:12:48,49,3.4,Sharjah,Al Baik,Talabat
ORD2554,CUST624,Manchurian,Chinese,2,36.75,2025-03-27 11:29:53,53,5.0,Dubai,Burger Hut,Talabat
ORD2555,CUST925,Manchurian,Chinese,3,20.82,2025-04-15 03:34:02,22,3.9,Abu Dhabi,Biryani Express,Zomato
ORD2556,CUST418,Chocolate Cake,Desserts,3,38.76,2025-05-08 18:23:28,60,3.1,Abu Dhabi,Al Baik,Deliveroo
ORD2557,CUST772,Croissant,Bakery,4,29.9,2025-05-07 03:03:26,48,3.7,Sharjah,Jollibee,Zomato
ORD2558,CUST532,Butter Naan,Indian,2,40.11,2025-01-25 00:42:02,32,3.8,Abu Dhabi,Jollibee,NoonFood
ORD2559,CUST512,Manchurian,Chinese,4,24.44,2025-02-06 20:24:12,39,4.8,Abu Dhabi,Al Baik,NoonFood
ORD2560,CUST922,Hakka Noodles,Chinese,2,54.54,2025-06-15 04:59:51,32,3.4,Abu Dhabi,Al Baik,Talabat
ORD2561,CUST105,Manchurian,Chinese,4,20.41,2025-04-15 02:42:43,58,5.0,Sharjah,Jollibee,Zomato
ORD2562,CUST512,Chicken Nuggets,Fast Food,2,12.24,2025-04-24 12:44:05,21,4.7,Dubai,Jollibee,Talabat
ORD2563,CUST771,Paneer Butter Masala,Indian,4,47.78,2025-04-30 14:25:35,52,2.7,Abu Dhabi,Al Baik,Talabat
ORD2564,CUST678,Hakka Noodles,Chinese,5,18.63,2025-03-14 18:09:10,26,3.5,Abu Dhabi,Burger Hut,NoonFood
ORD2565,CUST753,Spring Roll,Chinese,4,42.73,2025-04-04 09:26:39,26,2.7,Dubai,Burger Hut,Zomato
ORD2566,CUST682,Spring Roll,Chinese,1,29.5,2025-04-04 14:36:24,39,3.4,Abu Dhabi,Burger Hut,Deliveroo
ORD2567,CUST425,Butter Naan,Indian,3,14.44,2025-07-04 16:34:58,60,2.8,Sharjah,Biryani Express,Talabat
ORD2568,CUST815,Croissant,Bakery,3,27.35,2025-06-21 10:27:14,55,2.9,Abu Dhabi,Al Baik,Zomato
ORD2569,CUST972,Chicken Nuggets,Fast Food,4,17.65,2025-06-06 03:35:43,49,3.2,Sharjah,Al Baik,Zomato
ORD2570,CUST797,Hakka Noodles,Chinese,5,50.04,2025-06-09 15:10:07,20,4.1,Abu Dhabi,Burger Hut,Deliveroo
ORD2571,CUST741,Chicken Biryani,Indian,3,56.65,2025-06-06 10:20:03,46,4.7,Abu Dhabi,Al Baik,Deliveroo
ORD2572,CUST602,Croissant,Bakery,3,24.79,2025-06-16 03:11:10,56,4.2,Sharjah,Burger Hut,NoonFood
ORD2573,CUST192,Zinger Burger,Fast Food,1,39.76,2025-05-13 00:11:47,44,4.2,Sharjah,Biryani Express,NoonFood
ORD2574,CUST834,Chicken Biryani,Indian,3,52.72,2025-06-23 04:48:08,47,3.6,Dubai,Eat & Drink,Talabat
ORD2575,CUST170,Fries,Fast Food,5,54.97,2025-05-28 05:40:28,45,4.1,Sharjah,Burger Hut,Deliveroo
ORD2576,CUST266,Zinger Burger,Fast Food,4,50.25,2025-02-28 13:21:37,40,3.9,Sharjah,Jollibee,Zomato
ORD2577,CUST494,Cheese Bread,Bakery,5,52.84,2025-04-25 02:22:04,47,3.5,Dubai,Al Baik,Deliveroo
ORD2578,CUST804,Butter Naan,Indian,5,57.63,2025-05-19 04:19:53,46,4.1,Sharjah,Burger Hut,Deliveroo
ORD2579,CUST298,Zinger Burger,Fast Food,4,39.44,2025-03-30 12:31:30,24,3.6,Sharjah,Al Baik,Zomato
ORD2580,CUST467,Fries,Fast Food,5,59.62,2025-05-10 11:56:32,54,5.0,Sharjah,Jollibee,Zomato
ORD2581,CUST700,Manchurian,Chinese,4,57.76,2025-03-27 18:02:42,39,4.4,Abu Dhabi,Biryani Express,Deliveroo
ORD2582,CUST383,Chocolate Cake,Desserts,2,57.41,2025-03-25 15:16:27,55,2.8,Dubai,Biryani Express,Zomato
ORD2583,CUST346,Fries,Fast Food,4,50.99,2025-04-15 22:57:33,21,3.0,Dubai,Eat & Drink,NoonFood
ORD2584,CUST868,Hakka Noodles,Chinese,4,24.92,2025-05-03 18:01:26,40,3.7,Dubai,Al Baik,Zomato
ORD2585,CUST411,Gulab Jamun,Desserts,2,14.22,2025-04-05 21:23:09,51,3.4,Abu Dhabi,Jollibee,Zomato
ORD2586,CUST756,Butter Naan,Indian,2,51.88,2025-01-28 21:16:13,60,3.6,Abu Dhabi,Jollibee,NoonFood
ORD2587,CUST221,Manchurian,Chinese,3,18.29,2025-04-27 11:30:06,36,3.9,Dubai,Al Baik,Deliveroo
ORD2588,CUST897,Hakka Noodles,Chinese,1,41.76,2025-01-28 05:37:28,34,2.5,Dubai,Biryani Express,Talabat
ORD2589,CUST241,Manchurian,Chinese,2,37.36,2025-01-21 08:16:48,41,4.5,Abu Dhabi,Burger Hut,NoonFood
ORD2590,CUST583,Chicken Biryani,Indian,2,26.95,2025-02-02 09:31:19,48,3.0,Abu Dhabi,Eat & Drink,Talabat
ORD2591,CUST873,Fries,Fast Food,3,22.14,2025-07-02 06:36:15,35,5.0,Sharjah,Al Baik,Deliveroo
ORD2592,CUST941,Croissant,Bakery,2,22.33,2025-03-12 05:04:09,23,4.7,Abu Dhabi,Eat & Drink,Zomato
ORD2593,CUST828,Donut,Bakery,4,30.19,2025-04-08 16:12:03,46,4.5,Dubai,Al Baik,Talabat
ORD2594,CUST313,Chicken Biryani,Indian,3,18.54,2025-03-30 11:32:49,55,3.1,Dubai,Jollibee,Talabat
ORD2595,CUST694,Ice Cream,Desserts,3,26.3,2025-04-25 12:35:11,30,3.8,Dubai,Al Baik,Zomato
ORD2596,CUST478,Chicken Biryani,Indian,5,46.5,2025-02-14 04:04:32,31,4.0,Sharjah,Biryani Express,NoonFood
ORD2597,CUST688,Chocolate Cake,Desserts,3,53.98,2025-06-30 05:34:04,41,3.7,Abu Dhabi,Eat & Drink,Talabat
ORD2598,CUST464,Hakka Noodles,Chinese,2,41.91,2025-01-02 00:15:48,49,3.1,Abu Dhabi,Al Baik,Zomato
ORD2599,CUST180,Manchurian,Chinese,3,52.07,2025-05-13 09:35:47,38,3.8,Abu Dhabi,Burger Hut,Zomato
ORD2600,CUST269,Cheese Bread,Bakery,4,12.16,2025-03-13 01:13:41,58,3.2,Sharjah,Jollibee,Talabat
ORD2601,CUST995,Chicken Biryani,Indian,1,25.12,2025-01-26 10:57:55,42,3.7,Dubai,Burger Hut,Zomato
ORD2602,CUST235,Zinger Burger,Fast Food,4,48.13,2025-01-09 08:37:36,56,4.1,Abu Dhabi,Eat & Drink,Deliveroo
ORD2603,CUST225,Gulab Jamun,Desserts,3,37.54,2025-06-16 19:48:56,40,2.7,Dubai,Eat & Drink,Talabat
ORD2604,CUST681,Gulab Jamun,Desserts,2,25.16,2025-02-19 16:30:54,33,3.6,Dubai,Al Baik,Deliveroo
ORD2605,CUST257,Hakka Noodles,Chinese,4,32.25,2025-06-13 05:23:35,37,5.0,Sharjah,Burger Hut,Deliveroo
ORD2606,CUST891,Chicken Biryani,Indian,2,13.49,2025-04-22 09:29:13,30,4.2,Abu Dhabi,Al Baik,Zomato
ORD2607,CUST895,Chicken Biryani,Indian,1,47.76,2025-02-26 02:25:18,20,3.3,Abu Dhabi,Burger Hut,Deliveroo
ORD2608,CUST135,Spring Roll,Chinese,4,21.6,2025-06-24 03:23:36,35,2.8,Dubai,Burger Hut,Talabat
ORD2609,CUST241,Manchurian,Chinese,2,39.44,2025-02-28 03:40:01,20,2.7,Sharjah,Burger Hut,Talabat
ORD2610,CUST205,Ice Cream,Desserts,4,55.32,2025-03-09 02:11:29,38,3.0,Sharjah,Al Baik,NoonFood
ORD2611,CUST601,Spring Roll,Chinese,1,48.37,2025-01-25 13:49:20,53,4.0,Sharjah,Biryani Express,NoonFood
ORD2612,CUST398,Spring Roll,Chinese,2,19.9,2025-03-30 02:38:59,46,4.6,Dubai,Jollibee,Deliveroo
ORD2613,CUST494,Fries,Fast Food,1,53.87,2025-03-24 05:42:54,55,3.1,Abu Dhabi,Burger Hut,Talabat
ORD2614,CUST683,Manchurian,Chinese,2,56.13,2025-02-21 17:21:27,48,3.5,Abu Dhabi,Jollibee,Talabat
ORD2615,CUST997,Zinger Burger,Fast Food,1,17.66,2025-05-01 04:21:09,25,4.7,Dubai,Al Baik,Deliveroo
ORD2616,CUST691,Cheese Bread,Bakery,1,16.85,2025-04-11 14:00:20,29,2.8,Sharjah,Burger Hut,Zomato
ORD2617,CUST630,Chocolate Cake,Desserts,3,29.25,2025-03-20 09:24:51,24,3.1,Sharjah,Al Baik,Talabat
ORD2618,CUST494,Manchurian,Chinese,2,18.69,2025-04-11 05:04:40,42,2.6,Abu Dhabi,Biryani Express,Talabat
ORD2619,CUST202,Chicken Nuggets,Fast Food,3,28.69,2025-05-07 22:53:47,42,2.9,Sharjah,Biryani Express,Zomato
ORD2620,CUST621,Fries,Fast Food,3,33.91,2025-03-04 06:20:30,34,3.2,Sharjah,Burger Hut,Talabat
ORD2621,CUST668,Hakka Noodles,Chinese,5,43.53,2025-04-10 12:12:00,40,3.7,Abu Dhabi,Biryani Express,NoonFood
ORD2622,CUST219,Chicken Nuggets,Fast Food,2,31.54,2025-04-12 07:18:21,28,4.3,Dubai,Eat & Drink,Zomato
ORD2623,CUST678,Manchurian,Chinese,3,30.7,2025-05-19 01:56:16,42,4.9,Dubai,Biryani Express,Deliveroo
ORD2624,CUST660,Paneer Butter Masala,Indian,3,47.1,2025-02-26 18:06:12,52,2.8,Sharjah,Eat & Drink,NoonFood
ORD2625,CUST420,Manchurian,Chinese,4,42.85,2025-02-09 20:55:36,49,4.1,Abu Dhabi,Jollibee,NoonFood
ORD2626,CUST637,Croissant,Bakery,4,31.2,2025-02-07 10:42:31,51,2.7,Dubai,Biryani Express,Zomato
ORD2627,CUST592,Chicken Biryani,Indian,5,53.75,2025-04-22 20:11:08,35,4.9,Abu Dhabi,Burger Hut,Deliveroo
ORD2628,CUST900,Zinger Burger,Fast Food,3,14.72,2025-05-18 03:46:44,44,4.7,Abu Dhabi,Jollibee,NoonFood
ORD2629,CUST826,Manchurian,Chinese,1,35.86,2025-06-07 02:19:19,42,3.0,Dubai,Jollibee,Zomato
ORD2630,CUST448,Chocolate Cake,Desserts,2,24.44,2025-01-12 23:50:04,23,4.6,Sharjah,Jollibee,Deliveroo
ORD2631,CUST695,Spring Roll,Chinese,3,57.03,2025-06-26 21:02:24,53,3.2,Abu Dhabi,Eat & Drink,Deliveroo
ORD2632,CUST479,Spring Roll,Chinese,1,57.83,2025-03-09 11:22:50,52,3.7,Dubai,Eat & Drink,Deliveroo
ORD2633,CUST387,Hakka Noodles,Chinese,5,43.15,2025-02-27 21:55:01,21,2.7,Sharjah,Eat & Drink,Deliveroo
ORD2634,CUST419,Donut,Bakery,3,30.36,2025-03-30 23:56:33,44,4.5,Sharjah,Eat & Drink,Zomato
ORD2635,CUST592,Cheese Bread,Bakery,5,24.07,2025-03-08 02:54:02,21,3.8,Sharjah,Jollibee,NoonFood
ORD2636,CUST732,Paneer Butter Masala,Indian,4,35.19,2025-04-23 23:34:22,41,4.2,Sharjah,Biryani Express,Deliveroo
ORD2637,CUST320,Paneer Butter Masala,Indian,3,58.23,2025-06-16 23:15:15,32,3.6,Abu Dhabi,Eat & Drink,Deliveroo
ORD2638,CUST340,Croissant,Bakery,1,10.86,2025-06-05 21:03:25,50,3.5,Sharjah,Eat & Drink,Talabat
ORD2639,CUST646,Hakka Noodles,Chinese,3,57.0,2025-05-01 21:50:25,45,4.3,Dubai,Al Baik,Talabat
ORD2640,CUST877,Paneer Butter Masala,Indian,5,37.69,2025-05-01 09:10:27,24,5.0,Abu Dhabi,Biryani Express,Deliveroo
ORD2641,CUST599,Donut,Bakery,1,17.62,2025-03-30 03:27:56,30,3.3,Dubai,Al Baik,Deliveroo
ORD2642,CUST294,Chicken Biryani,Indian,2,50.6,2025-03-30 22:43:42,36,2.7,Dubai,Al Baik,Deliveroo
ORD2643,CUST571,Chicken Biryani,Indian,3,30.41,2025-03-09 16:10:54,59,4.7,Dubai,Biryani Express,Zomato
ORD2644,CUST606,Chocolate Cake,Desserts,1,15.65,2025-04-16 14:36:49,51,4.4,Sharjah,Eat & Drink,Zomato
ORD2645,CUST619,Zinger Burger,Fast Food,3,40.15,2025-01-30 01:06:44,28,4.2,Sharjah,Al Baik,Zomato
ORD2646,CUST299,Zinger Burger,Fast Food,5,28.84,2025-02-15 18:28:16,36,3.4,Sharjah,Eat & Drink,Talabat
ORD2647,CUST664,Ice Cream,Desserts,4,35.68,2025-05-21 07:44:59,46,4.3,Sharjah,Biryani Express,Talabat
ORD2648,CUST959,Butter Naan,Indian,1,29.0,2025-04-14 09:26:17,23,5.0,Abu Dhabi,Jollibee,NoonFood
ORD2649,CUST947,Spring Roll,Chinese,4,48.45,2025-06-02 04:03:06,38,4.5,Abu Dhabi,Biryani Express,NoonFood
ORD2650,CUST976,Hakka Noodles,Chinese,4,17.75,2025-02-22 15:17:50,41,4.0,Abu Dhabi,Burger Hut,Zomato
ORD2651,CUST257,Fries,Fast Food,5,26.2,2025-05-23 11:46:50,59,4.3,Abu Dhabi,Biryani Express,Zomato
ORD2652,CUST189,Hakka Noodles,Chinese,1,32.65,2025-05-14 03:51:59,49,3.5,Dubai,Burger Hut,NoonFood
ORD2653,CUST601,Manchurian,Chinese,4,19.78,2025-03-09 22:00:51,22,2.7,Dubai,Burger Hut,Deliveroo
ORD2654,CUST287,Hakka Noodles,Chinese,5,47.99,2025-01-27 05:33:49,21,2.8,Abu Dhabi,Burger Hut,Talabat
ORD2655,CUST915,Chicken Nuggets,Fast Food,4,40.99,2025-04-20 03:42:01,54,3.3,Dubai,Burger Hut,Zomato
ORD2656,CUST982,Donut,Bakery,4,50.19,2025-04-06 14:11:00,31,4.6,Abu Dhabi,Al Baik,Talabat
ORD2657,CUST693,Chocolate Cake,Desserts,5,42.88,2025-04-03 07:56:13,28,2.9,Sharjah,Burger Hut,Deliveroo
ORD2658,CUST308,Zinger Burger,Fast Food,2,14.32,2025-06-22 01:16:32,34,2.7,Abu Dhabi,Jollibee,Talabat
ORD2659,CUST416,Butter Naan,Indian,1,39.67,2025-05-20 12:43:09,57,3.5,Abu Dhabi,Eat & Drink,Talabat
ORD2660,CUST217,Chicken Biryani,Indian,5,21.83,2025-01-13 21:25:25,33,2.5,Sharjah,Al Baik,Talabat
ORD2661,CUST147,Donut,Bakery,2,55.57,2025-06-28 14:22:37,20,2.6,Dubai,Biryani Express,Zomato
ORD2662,CUST683,Gulab Jamun,Desserts,3,51.56,2025-01-30 17:08:29,31,2.6,Sharjah,Burger Hut,Zomato
ORD2663,CUST995,Cheese Bread,Bakery,3,40.33,2025-01-03 10:22:44,38,3.2,Sharjah,Burger Hut,Deliveroo
ORD2664,CUST630,Chocolate Cake,Desserts,3,35.73,2025-05-30 23:16:13,29,2.9,Abu Dhabi,Jollibee,Talabat
ORD2665,CUST454,Fries,Fast Food,5,50.1,2025-05-16 16:03:59,36,3.3,Sharjah,Al Baik,Talabat
ORD2666,CUST841,Donut,Bakery,1,29.3,2025-05-13 15:10:23,32,3.2,Abu Dhabi,Eat & Drink,Zomato
ORD2667,CUST868,Donut,Bakery,3,49.92,2025-05-13 19:31:41,29,3.1,Dubai,Jollibee,Deliveroo
ORD2668,CUST244,Cheese Bread,Bakery,4,18.08,2025-05-05 22:50:43,56,4.3,Dubai,Jollibee,NoonFood
ORD2669,CUST298,Fries,Fast Food,2,15.86,2025-05-27 18:56:14,21,4.5,Abu Dhabi,Eat & Drink,Zomato
ORD2670,CUST105,Butter Naan,Indian,4,19.82,2025-01-23 12:35:33,41,4.6,Dubai,Burger Hut,Zomato
ORD2671,CUST161,Cheese Bread,Bakery,2,11.37,2025-02-02 08:21:38,57,3.7,Abu Dhabi,Al Baik,NoonFood
ORD2672,CUST626,Fries,Fast Food,1,29.88,2025-01-30 22:18:57,55,4.7,Sharjah,Burger Hut,Deliveroo
ORD2673,CUST228,Paneer Butter Masala,Indian,5,25.42,2025-05-11 02:34:39,50,3.5,Dubai,Biryani Express,Zomato
ORD2674,CUST580,Chocolate Cake,Desserts,1,51.06,2025-06-13 10:00:26,32,4.1,Dubai,Burger Hut,NoonFood
ORD2675,CUST550,Paneer Butter Masala,Indian,4,27.56,2025-04-16 18:56:14,41,4.5,Sharjah,Al Baik,NoonFood
ORD2676,CUST136,Gulab Jamun,Desserts,3,46.33,2025-01-26 22:18:21,20,3.8,Abu Dhabi,Al Baik,Zomato
ORD2677,CUST431,Zinger Burger,Fast Food,2,53.04,2025-05-25 00:59:53,33,2.9,Abu Dhabi,Jollibee,Zomato
ORD2678,CUST157,Zinger Burger,Fast Food,3,48.76,2025-04-09 07:15:36,29,3.8,Dubai,Jollibee,NoonFood
ORD2679,CUST105,Gulab Jamun,Desserts,1,33.07,2025-06-22 18:51:35,26,4.4,Abu Dhabi,Burger Hut,Talabat
ORD2680,CUST453,Chicken Nuggets,Fast Food,4,56.87,2025-01-05 11:32:19,56,4.5,Dubai,Biryani Express,NoonFood
ORD2681,CUST560,Chicken Nuggets,Fast Food,2,42.32,2025-04-16 11:55:22,45,3.1,Abu Dhabi,Biryani Express,Talabat
ORD2682,CUST820,Cheese Bread,Bakery,4,49.84,2025-03-22 02:59:55,51,4.2,Abu Dhabi,Al Baik,Talabat
ORD2683,CUST848,Paneer Butter Masala,Indian,3,19.33,2025-06-19 10:03:40,40,4.9,Sharjah,Al Baik,Deliveroo
ORD2684,CUST269,Donut,Bakery,5,41.23,2025-03-02 11:12:28,22,4.5,Sharjah,Jollibee,NoonFood
ORD2685,CUST425,Croissant,Bakery,4,18.4,2025-03-29 19:21:15,58,3.4,Sharjah,Biryani Express,Deliveroo
ORD2686,CUST403,Zinger Burger,Fast Food,2,57.85,2025-01-19 18:27:10,38,5.0,Sharjah,Jollibee,Talabat
ORD2687,CUST356,Cheese Bread,Bakery,4,39.14,2025-04-19 21:59:17,44,2.8,Abu Dhabi,Eat & Drink,Zomato
ORD2688,CUST662,Gulab Jamun,Desserts,1,46.48,2025-04-09 23:34:53,27,2.6,Abu Dhabi,Biryani Express,Talabat
ORD2689,CUST885,Butter Naan,Indian,5,29.95,2025-01-31 12:24:45,40,4.0,Abu Dhabi,Burger Hut,NoonFood
ORD2690,CUST483,Croissant,Bakery,2,50.2,2025-01-06 11:05:03,39,3.2,Dubai,Burger Hut,Zomato
ORD2691,CUST988,Manchurian,Chinese,5,19.88,2025-03-24 02:54:40,44,3.0,Dubai,Burger Hut,Deliveroo
ORD2692,CUST264,Chicken Biryani,Indian,2,11.92,2025-02-17 07:39:55,22,4.1,Sharjah,Burger Hut,Deliveroo
ORD2693,CUST473,Chicken Biryani,Indian,5,40.76,2025-01-29 05:16:57,27,3.2,Abu Dhabi,Burger Hut,Talabat
ORD2694,CUST855,Fries,Fast Food,2,11.46,2025-07-01 06:52:06,44,3.3,Abu Dhabi,Jollibee,Talabat
ORD2695,CUST947,Spring Roll,Chinese,4,55.54,2025-02-11 16:08:30,59,4.7,Dubai,Eat & Drink,Zomato
ORD2696,CUST481,Fries,Fast Food,1,25.4,2025-04-10 02:49:53,53,3.3,Abu Dhabi,Biryani Express,Deliveroo
ORD2697,CUST554,Spring Roll,Chinese,1,40.62,2025-04-07 01:40:16,35,2.5,Dubai,Eat & Drink,Zomato
ORD2698,CUST926,Zinger Burger,Fast Food,2,30.94,2025-01-06 18:39:33,42,3.6,Dubai,Burger Hut,Zomato
ORD2699,CUST983,Donut,Bakery,1,58.39,2025-02-04 20:38:35,27,4.2,Sharjah,Biryani Express,Talabat
ORD2700,CUST792,Chicken Biryani,Indian,4,10.73,2025-06-08 13:14:35,57,4.3,Sharjah,Biryani Express,Talabat
ORD2701,CUST467,Spring Roll,Chinese,4,18.82,2025-03-10 20:31:54,49,3.2,Sharjah,Biryani Express,NoonFood
ORD2702,CUST473,Zinger Burger,Fast Food,3,50.74,2025-05-15 04:14:08,49,3.7,Abu Dhabi,Burger Hut,Zomato
ORD2703,CUST316,Chocolate Cake,Desserts,3,22.09,2025-04-18 12:10:18,55,3.1,Dubai,Biryani Express,Talabat
ORD2704,CUST667,Butter Naan,Indian,3,13.17,2025-06-06 17:40:07,51,4.0,Sharjah,Al Baik,Talabat
